os,device_type,client_type,network,idea_type,industry_level1_id,industry_level2_id,location,isweekend,weekdays,day,hour,site,status,is_cache,is_pasv_flush,isp,ugender,rk_age_range,rk_hour
1,1,a,2,3,1,24,25,0,5,12,16,1,0,0,0,1,0,41-45,16
1,1,a,1,1,9,92,26,0,5,12,17,1,0,0,0,1,0,36-40,17
1,1,a,2,12,12,123,50,0,5,12,13,1,0,0,0,1,0,31-35,13
2,1,a,1,3,1,19,22,0,5,12,13,1,0,0,0,1,male,0,13
1,1,a,1,1,7,75,25,0,5,12,18,1,1,0,0,1,female,0,18
1,1,a,1,2,7,75,22,0,5,12,18,1,0,0,0,1,female,0,18
2,1,a,2,3,1,19,21,0,5,12,18,1,0,0,0,1,male,0,18
2,1,a,1,3,1,19,24,0,5,12,18,1,0,0,0,1,male,0,18
1,1,w,4,3,12,123,102,0,5,12,19,2,0,0,0,4,0,0,19
1,1,a,1,1,1,21,4,0,5,12,20,1,0,0,0,1,0,41-45,20
2,1,w,4,1,9,92,304,0,5,12,15,2,0,0,0,4,0,0,15
2,1,a,2,1,4,53,20,0,5,12,18,1,0,0,0,1,female,0,18
2,1,a,2,3,1,19,26,0,5,12,17,1,0,0,0,3,male,0,17
2,1,a,2,1,9,91,21,0,5,12,17,1,1,0,0,3,male,0,17
1,1,a,2,2,18,152,4,0,5,12,22,1,0,0,0,3,female,0,22
2,1,a,2,1,7,75,4,0,5,12,8,1,0,0,0,1,male,0,8
2,1,w,4,3,11,113,1,0,5,12,11,2,0,0,0,4,0,0,11
2,1,w,4,2,11,114,3,0,5,12,11,2,0,0,0,4,0,0,11
2,1,a,1,3,1,19,4,0,5,12,14,1,0,0,0,1,0,41-45,14
1,1,a,1,1,9,92,4,0,5,12,12,1,0,0,0,4,0,26-30,12
1,1,a,1,2,1,19,4,0,5,12,10,1,0,0,0,2,0,0,10
2,1,a,1,5,1,19,4,0,5,12,20,1,0,0,0,1,male,0,20
1,1,a,1,1,9,106,22,0,5,12,17,1,0,0,0,4,0,0,17
2,1,a,1,1,11,114,20,0,5,12,7,1,0,0,0,3,female,0,7
1,1,a,1,1,1,21,28,0,5,12,10,1,0,0,0,1,0,46-50,10
2,0,a,1,1,1,19,24,0,5,12,18,1,0,0,0,4,male,0,18
1,1,a,2,1,7,75,20,0,5,12,20,1,1,1,0,1,0,31-35,19
1,1,a,0,1,18,152,29,0,5,12,1,1,1,0,0,4,0,0,0
1,1,a,2,2,7,75,22,0,5,12,9,1,0,0,0,1,0,26-30,9
1,1,a,1,1,1,21,20,0,5,12,11,1,0,0,0,1,female,0,11
1,1,a,2,1,5,61,23,0,5,12,23,1,0,0,0,2,0,0,23
2,1,a,1,3,1,19,24,0,5,12,22,1,0,0,0,3,male,0,22
2,1,a,1,2,1,19,23,0,5,12,22,1,0,0,0,3,male,0,22
1,1,a,1,1,9,92,26,0,5,12,17,1,0,0,0,1,0,0,17
1,1,a,1,3,9,90,20,0,5,12,21,1,0,0,0,1,0,16-20,21
2,1,a,2,1,9,92,29,0,5,12,18,1,0,0,0,1,male,0,17
2,1,a,1,1,9,91,20,0,5,12,22,1,0,0,0,1,female,0,22
1,1,a,1,2,12,124,20,0,5,12,23,1,0,0,0,1,0,21-25,23
2,1,a,1,3,1,19,20,0,5,12,15,1,0,0,0,1,male,0,15
2,1,a,1,2,1,19,27,0,5,12,21,1,0,0,0,1,male,0,21
1,1,a,1,3,12,123,21,0,5,12,23,1,0,0,0,2,0,36-40,23
2,1,a,1,12,9,96,50,0,5,12,22,1,0,0,0,1,male,0,22
2,1,a,1,3,1,19,25,0,5,12,10,1,1,0,0,1,male,0,10
2,1,a,2,1,9,90,25,0,5,12,23,1,0,0,0,1,male,0,23
1,1,a,0,1,1,24,25,0,5,12,23,1,0,0,0,4,0,0,23
1,1,a,1,2,8,82,21,0,5,12,0,1,0,0,0,4,0,41-45,0
2,1,w,4,2,5,66,1,0,5,12,17,2,0,0,0,4,0,0,17
2,1,a,1,3,1,19,29,0,5,12,0,1,0,0,0,1,male,0,0
1,1,a,2,1,8,82,21,0,5,12,15,1,0,0,0,1,male,0,15
1,1,a,1,2,9,92,26,0,5,12,17,1,0,0,0,4,0,36-40,17
2,1,a,1,2,18,152,23,0,5,12,18,1,0,0,0,1,female,0,18
1,1,a,1,2,12,123,21,0,5,12,17,1,0,0,0,1,male,0,17
1,1,a,1,3,12,123,23,0,5,12,12,1,0,0,0,1,0,36-40,12
1,1,a,1,3,1,21,22,0,5,12,12,1,0,0,0,1,0,36-40,12
1,1,a,1,2,7,75,25,0,5,12,10,1,1,0,0,1,female,0,10
2,1,a,1,2,1,19,20,0,5,12,1,1,0,0,0,3,0,0,0
2,1,a,1,12,14,133,50,0,5,12,17,1,1,0,0,1,0,0,17
1,1,w,1,1,9,92,102,0,5,12,20,2,0,0,0,4,0,0,20
2,1,a,1,3,1,19,20,0,5,12,20,1,0,0,0,4,male,0,20
1,1,a,1,1,9,95,22,0,5,12,22,1,0,0,0,1,male,0,22
1,1,a,1,1,4,53,4,0,5,12,18,1,0,0,0,2,female,0,18
2,1,w,4,2,11,114,52,0,5,12,10,2,0,0,0,4,0,0,10
1,1,a,2,2,11,114,22,0,5,12,11,1,0,0,0,1,0,0,11
1,1,a,2,1,9,95,28,0,5,12,20,1,0,0,0,4,0,0,20
1,1,a,2,1,7,75,25,0,5,12,20,1,0,0,0,4,0,0,20
2,1,w,4,1,11,113,4,0,5,12,23,2,0,0,0,4,0,0,23
2,1,a,2,2,1,21,20,0,5,12,22,1,1,1,0,3,male,0,21
1,1,a,2,2,5,61,26,0,5,12,15,1,0,0,0,1,0,36-40,14
1,1,a,1,3,1,19,27,0,5,12,16,1,1,0,0,3,0,31-35,16
2,1,a,2,3,1,24,21,0,5,12,22,1,0,0,0,2,male,0,22
2,1,a,2,1,18,152,28,0,5,12,22,1,0,0,0,2,male,0,22
2,1,a,2,3,1,19,23,0,5,12,22,1,1,0,0,2,male,0,22
2,1,a,1,1,11,118,4,0,5,12,6,1,0,0,0,2,female,0,6
2,1,a,2,2,9,95,28,0,5,12,23,1,0,0,0,1,male,0,22
2,1,a,2,1,9,90,26,0,5,12,23,1,0,0,0,1,male,0,22
1,1,a,2,1,9,92,22,0,5,12,13,1,0,0,0,4,0,36-40,13
2,1,a,2,3,9,90,20,0,5,12,9,1,0,0,0,1,0,26-30,9
1,1,a,1,12,12,123,50,0,5,12,22,1,0,0,0,1,0,41-45,22
1,1,a,1,5,1,19,4,0,5,12,14,1,0,0,0,2,0,0,14
2,1,a,1,2,10,107,25,0,5,12,2,1,0,0,0,4,female,0,2
1,1,w,1,3,9,96,4,0,5,12,6,2,0,0,0,4,0,0,6
1,1,a,2,1,9,106,28,0,5,12,7,1,0,0,0,4,0,21-25,7
2,1,a,1,1,7,75,23,0,5,12,7,1,0,0,0,1,female,0,7
1,1,a,1,2,7,75,21,0,5,12,8,1,1,0,0,3,0,0,8
2,1,a,1,3,1,19,24,0,5,12,1,1,0,0,0,2,male,0,1
1,1,a,1,1,7,74,21,0,5,12,10,1,0,0,0,1,0,0,10
1,1,a,1,2,1,21,20,0,5,12,18,1,0,0,0,1,0,0,18
2,1,a,2,2,1,21,4,0,5,12,18,1,0,0,0,1,female,0,18
2,1,a,1,1,7,75,4,0,5,12,23,1,0,0,0,1,female,0,23
2,1,a,2,1,1,24,22,0,5,12,0,1,0,0,0,1,0,26-30,23
1,1,a,1,1,4,53,21,0,5,12,14,1,1,0,0,4,male,0,14
1,1,a,1,3,1,19,26,0,5,12,13,1,0,0,0,2,male,0,13
1,1,a,1,3,1,19,22,0,5,12,18,1,0,0,0,2,0,0,18
1,1,a,2,2,12,124,4,0,5,12,14,1,0,0,0,2,male,0,14
1,1,a,2,2,11,114,4,0,5,12,9,1,0,0,0,1,male,0,9
1,1,a,2,3,1,19,22,0,5,12,20,1,0,0,0,1,0,0,20
1,1,a,2,3,1,21,20,0,5,12,20,1,0,0,0,2,0,0,20
1,1,a,2,1,1,24,4,0,5,12,18,1,0,0,0,1,0,0,18
1,1,a,2,3,9,90,21,0,5,12,11,1,1,0,0,1,0,21-25,11
2,1,a,2,3,11,115,20,0,5,12,8,1,0,0,0,1,male,0,8
2,1,a,2,1,1,24,29,0,5,12,13,1,0,0,0,2,female,0,12
2,1,a,2,1,9,90,22,0,5,12,16,1,0,0,0,1,male,0,16
1,1,a,2,12,9,91,50,0,5,12,16,1,0,0,0,1,0,21-25,16
2,1,w,4,3,9,96,3,0,5,12,6,2,0,0,0,4,0,0,6
1,1,a,2,2,9,87,29,0,5,12,23,1,1,0,0,2,0,0,22
1,1,a,2,2,8,86,21,0,5,12,22,1,0,0,0,2,0,0,22
2,1,a,1,1,8,86,25,0,5,12,20,1,1,0,0,3,female,0,19
2,1,a,4,1,9,92,29,0,5,12,7,1,0,0,0,1,female,0,7
1,1,a,2,1,11,114,4,0,5,12,10,1,0,0,0,2,0,36-40,10
2,0,a,1,1,18,152,24,0,5,12,0,1,0,0,0,4,0,0,0
2,0,a,1,1,1,24,22,0,5,12,0,1,1,0,0,4,0,0,0
2,1,a,2,1,9,90,23,0,5,12,15,1,0,0,0,2,female,0,15
1,1,w,1,3,1,19,102,0,5,12,21,2,0,0,0,4,0,0,21
2,1,a,1,3,1,19,27,0,5,12,1,1,0,0,0,1,0,26-30,0
2,1,a,1,2,1,19,20,0,5,12,0,1,0,0,0,1,0,26-30,0
2,1,a,1,2,1,21,21,0,5,12,18,1,1,0,0,1,female,0,18
1,1,w,4,3,11,116,301,0,5,12,19,2,0,0,0,4,0,0,19
1,1,a,1,1,4,53,20,0,5,12,21,1,1,0,0,1,0,16-20,21
1,1,a,2,2,11,114,26,0,5,12,13,1,0,0,0,1,0,0,12
1,1,a,2,3,1,21,27,0,5,12,13,1,1,0,0,1,0,0,12
1,1,a,2,3,9,87,20,0,5,12,11,1,1,1,0,1,0,31-35,11
1,1,a,0,1,4,53,22,0,5,12,12,1,0,0,0,4,0,0,12
2,1,a,2,3,1,21,4,0,5,12,18,1,0,0,0,1,female,0,18
1,1,a,1,3,9,90,25,0,5,12,19,1,0,0,0,1,male,0,19
1,1,a,1,3,1,19,25,0,5,12,12,1,0,0,0,1,0,26-30,12
1,1,a,1,3,1,19,27,0,5,12,13,1,0,0,0,1,0,26-30,12
2,1,a,1,3,1,21,21,0,5,12,10,1,0,0,0,1,female,0,10
2,1,a,1,3,1,19,26,0,5,12,0,1,0,0,0,1,male,0,23
1,1,a,1,3,9,96,21,0,5,12,4,1,0,0,0,4,0,0,4
1,1,a,1,2,1,19,20,0,5,12,18,1,0,0,0,1,0,0,18
1,1,a,2,2,1,19,4,0,5,12,20,1,0,0,0,4,male,0,20
1,1,a,1,3,1,24,28,0,5,12,22,1,0,0,0,1,female,0,22
2,1,a,1,2,7,75,27,0,5,12,9,1,1,0,0,1,male,0,9
1,1,a,1,2,4,55,25,0,5,12,19,1,1,0,0,1,0,46-50,18
1,1,a,1,1,8,86,4,0,5,12,15,1,0,0,0,1,0,36-40,15
2,1,a,2,1,9,92,21,0,5,12,9,1,1,0,0,1,male,0,9
2,1,a,1,3,1,19,21,0,5,12,17,1,0,0,0,1,male,0,17
2,1,a,2,2,12,124,22,0,5,12,20,1,0,0,0,1,male,0,20
2,1,a,2,1,5,61,27,0,5,12,21,1,1,0,0,1,male,0,20
1,1,a,1,1,4,53,27,0,5,12,23,1,0,0,0,1,0,36-40,22
1,1,a,1,3,8,82,21,0,5,12,7,1,0,0,0,1,0,26-30,7
2,1,a,0,1,7,75,20,0,5,12,5,1,1,0,0,4,0,0,3
1,1,a,1,2,9,92,20,0,5,12,16,1,0,0,0,1,0,0,16
1,1,w,1,2,1,19,23,0,5,12,21,5,0,0,0,2,0,0,21
2,1,a,1,2,1,19,4,0,5,12,16,1,0,0,0,2,0,21-25,16
2,1,a,1,3,14,132,23,0,5,12,22,1,0,0,0,3,female,0,22
2,1,a,3,2,7,75,23,0,5,12,19,1,0,0,0,3,female,0,19
1,1,a,2,1,7,75,20,0,5,12,11,1,1,0,0,1,0,0,11
2,1,a,2,1,9,106,21,0,5,12,17,1,0,0,0,2,0,41-45,17
2,1,a,2,2,1,24,29,0,5,12,9,1,1,0,0,1,0,31-35,8
2,1,a,2,1,9,92,28,0,5,12,9,1,0,0,0,1,0,31-35,8
1,1,a,1,2,9,92,25,0,5,12,15,1,0,0,0,2,0,0,15
2,1,a,2,3,1,21,21,0,5,12,8,1,0,0,0,1,male,0,8
2,1,a,1,3,1,19,26,0,5,12,20,1,0,0,0,1,male,0,20
1,1,w,1,3,1,19,23,0,5,12,12,5,0,0,0,2,0,0,12
1,1,a,2,2,7,75,25,0,5,12,9,1,1,0,0,1,0,41-45,9
1,1,a,2,3,9,106,23,0,5,12,9,1,0,0,0,1,0,41-45,9
1,1,a,1,1,8,78,4,0,5,12,16,1,0,0,0,1,0,46-50,16
1,1,a,2,3,9,91,4,0,5,12,12,1,0,0,0,1,0,0,12
2,1,a,1,3,15,135,4,0,5,12,14,1,0,0,0,1,male,0,14
1,1,a,1,3,1,19,29,0,5,12,0,1,1,1,0,2,0,0,0
2,1,a,1,3,1,19,21,0,5,12,21,1,0,0,0,1,male,0,21
1,1,w,4,1,9,92,102,0,5,12,10,2,0,0,0,4,0,0,10
2,1,a,1,1,7,75,26,0,5,12,1,1,0,0,0,2,female,0,1
2,1,a,1,1,9,91,26,0,5,12,6,1,0,0,0,1,male,0,6
2,1,a,1,2,8,82,22,0,5,12,6,1,0,0,0,1,male,0,6
2,1,a,1,3,1,19,201,0,5,12,10,1,1,0,0,1,male,0,10
2,1,a,1,3,1,19,200,0,5,12,10,1,0,0,0,1,male,0,10
2,1,a,2,3,1,19,21,0,5,12,23,1,1,0,0,2,male,0,23
2,1,w,4,1,11,114,304,0,5,12,7,2,0,0,0,4,0,0,7
2,1,a,0,3,13,131,26,0,5,12,1,1,0,0,0,4,0,0,1
1,1,a,1,12,12,123,50,0,5,12,13,1,0,0,0,1,0,0,13
2,1,a,1,3,1,19,21,0,5,12,21,1,0,0,0,3,male,0,21
1,1,a,2,2,8,82,21,0,5,12,11,1,0,0,0,1,0,0,11
1,1,a,1,12,9,96,50,0,5,12,22,1,0,0,0,1,0,26-30,22
1,1,a,2,1,1,19,20,0,5,12,17,1,0,0,0,1,0,26-30,17
1,1,a,1,5,1,19,22,0,5,12,17,1,0,0,0,4,0,36-40,17
1,1,a,0,1,9,91,22,0,5,12,10,1,1,0,0,4,0,0,10
1,1,a,2,1,7,75,20,0,5,12,8,1,0,0,0,3,0,0,8
2,1,a,1,2,1,19,22,0,5,12,12,1,0,0,0,2,male,0,12
1,1,a,1,1,5,61,28,0,5,12,21,1,0,0,0,2,0,0,20
1,1,a,1,1,11,114,26,0,5,12,21,1,0,0,0,2,0,0,20
1,1,a,1,1,9,92,22,0,5,12,15,1,0,0,0,1,male,0,15
2,1,a,1,3,9,90,20,0,5,12,18,1,0,0,0,3,female,0,18
1,1,a,2,3,1,19,20,0,5,12,16,1,0,0,0,1,0,0,16
2,1,a,1,12,9,96,50,0,5,12,19,1,0,0,0,1,male,0,19
2,1,w,4,1,4,53,102,0,5,12,22,2,0,0,0,4,0,0,22
1,1,a,1,3,12,123,21,0,5,12,21,1,1,0,0,1,0,0,20
1,1,a,1,2,9,87,25,0,5,12,13,1,1,0,0,2,0,36-40,13
2,1,a,2,1,18,152,23,0,5,12,18,1,0,0,0,3,male,0,18
1,1,a,1,2,1,19,28,0,5,12,10,1,0,0,0,1,0,0,10
1,1,a,1,3,1,19,27,0,5,12,10,1,0,0,0,1,0,0,10
1,1,a,2,3,1,24,4,0,5,12,13,1,0,0,0,3,0,41-45,13
2,1,a,1,3,1,19,23,0,5,12,18,1,0,0,0,1,male,0,18
1,1,a,1,1,7,75,4,0,5,12,3,1,0,0,0,1,male,0,3
1,1,a,1,3,9,90,4,0,5,12,8,1,0,0,0,2,0,41-45,8
1,1,w,1,1,9,92,23,0,5,12,21,5,0,0,0,1,0,0,21
2,1,a,2,2,8,82,23,0,5,12,8,1,1,0,0,1,male,0,7
2,1,a,2,1,9,90,24,0,5,12,8,1,0,0,0,2,male,0,8
1,1,w,1,1,7,75,102,0,5,12,7,2,0,0,0,4,0,0,7
1,1,a,2,3,1,19,4,0,5,12,22,1,0,0,0,1,0,0,22
1,1,a,3,1,9,95,23,0,5,12,20,1,0,0,0,2,0,0,20
1,1,a,2,2,8,86,4,0,5,12,7,1,0,0,0,1,0,0,7
1,1,a,2,2,7,75,21,0,5,12,11,1,1,0,0,1,male,0,11
1,1,a,1,3,1,19,4,0,5,12,21,1,0,0,0,1,0,0,21
1,1,a,1,1,9,91,21,0,5,12,19,1,0,0,0,1,female,0,19
1,1,a,2,1,1,21,29,0,5,12,22,1,0,0,0,3,male,0,21
2,1,a,2,1,4,49,23,0,5,12,12,1,0,0,0,1,0,46-50,12
2,1,a,1,2,1,24,22,0,5,12,8,1,0,0,0,2,male,0,8
2,1,a,1,1,9,95,29,0,5,12,8,1,1,0,0,2,male,0,8
1,1,a,2,1,9,92,26,0,5,12,11,1,0,0,0,1,0,0,11
1,1,a,2,1,9,106,4,0,5,12,9,1,0,0,0,2,male,0,9
2,1,a,1,1,11,113,21,0,5,12,16,1,1,0,0,1,male,0,16
1,1,a,1,1,9,87,21,0,5,12,23,1,0,0,0,4,0,31-35,23
2,1,a,1,3,1,19,28,0,5,12,21,1,0,0,0,1,0,46-50,21
2,1,a,1,12,12,123,50,0,5,12,12,1,0,0,0,2,male,0,12
2,1,a,1,3,1,19,28,0,5,12,23,1,0,0,0,1,male,0,23
1,1,a,2,3,4,53,28,0,5,12,1,1,0,0,0,1,0,31-35,1
1,1,a,1,1,9,92,4,0,5,12,21,1,0,0,0,1,0,0,21
1,1,a,1,3,14,133,22,0,5,12,17,1,0,0,0,4,0,31-35,17
1,1,a,2,12,1,19,50,0,5,12,11,1,0,0,0,3,0,21-25,11
2,1,a,2,2,11,113,21,0,5,12,10,1,0,0,0,3,male,0,10
1,1,a,1,3,14,132,21,0,5,12,2,1,0,0,0,2,0,0,2
1,1,a,2,2,7,75,21,0,5,12,10,1,0,0,0,1,0,41-45,9
1,1,a,2,1,9,106,25,0,5,12,10,1,0,0,0,1,0,41-45,9
1,1,a,1,2,9,92,201,0,5,12,21,1,0,0,0,1,0,41-45,21
1,1,a,1,3,9,90,29,0,5,12,0,1,1,0,0,1,female,0,0
2,1,a,2,2,11,116,27,0,5,12,13,1,1,0,0,1,male,0,13
2,1,a,2,3,4,55,29,0,5,12,13,1,1,0,0,1,male,0,13
1,1,w,2,3,1,24,101,0,5,12,9,2,0,0,0,4,0,0,9
1,0,a,1,1,9,106,25,0,5,12,11,1,1,0,0,4,0,0,11
2,1,a,1,3,1,19,21,0,5,12,21,1,0,0,0,2,male,0,21
1,1,w,2,3,1,24,24,0,5,12,13,5,1,0,0,1,0,0,13
2,1,a,2,3,1,19,21,0,5,12,18,1,1,0,0,3,0,26-30,18
2,1,a,1,3,1,19,21,0,5,12,15,1,0,0,0,2,0,21-25,15
2,1,a,1,2,16,139,23,0,5,12,7,1,1,0,0,3,female,0,6
2,1,a,1,1,9,91,4,0,5,12,10,1,0,0,0,2,female,0,10
1,1,w,1,2,1,21,23,0,5,12,10,5,0,0,0,4,0,0,10
2,1,a,1,3,1,19,28,0,5,12,20,1,0,0,0,1,male,0,20
2,1,a,1,12,9,96,50,0,5,12,23,1,0,0,0,3,female,0,23
2,1,w,4,2,5,61,53,0,5,12,16,2,0,0,0,4,0,0,16
1,1,a,1,1,9,87,21,0,5,12,22,1,1,0,0,3,0,0,22
1,1,a,1,1,5,61,20,0,5,12,21,1,0,0,0,1,male,0,21
1,1,a,1,3,1,21,26,0,5,12,22,1,0,0,0,1,male,0,21
1,1,a,1,1,4,53,22,0,5,12,21,1,0,0,0,1,male,0,21
1,1,a,1,3,11,114,25,0,5,12,22,1,0,0,0,1,male,0,21
3,1,w,4,2,12,124,54,0,5,12,22,2,0,0,0,4,0,0,22
2,1,a,2,3,1,24,27,0,5,12,13,1,1,0,0,2,male,0,13
1,1,a,1,3,1,19,4,0,5,12,21,1,0,0,0,1,0,46-50,21
2,1,a,2,3,11,114,4,0,5,12,8,1,0,0,0,1,male,0,8
1,1,a,1,3,14,133,4,0,5,12,21,1,0,0,0,2,male,0,21
1,1,a,2,1,4,53,20,0,5,12,17,1,1,0,0,2,0,36-40,17
2,1,a,2,1,4,53,26,0,5,12,13,1,0,0,0,3,female,0,13
2,1,w,4,1,9,92,50,0,5,12,22,2,0,0,0,4,0,0,21
2,1,a,2,3,1,19,22,0,5,12,13,1,0,0,0,3,male,0,13
2,1,a,3,2,16,139,21,0,5,12,11,1,0,0,0,2,0,26-30,11
2,0,a,1,1,9,95,26,0,5,12,22,1,0,0,0,4,female,0,22
1,1,a,1,3,9,90,22,0,5,12,19,1,0,0,0,1,0,0,19
1,1,a,1,3,1,19,23,0,5,12,23,1,0,0,0,1,0,46-50,23
1,1,a,2,1,9,92,27,0,5,12,16,1,1,0,0,2,0,21-25,16
2,1,a,1,3,9,90,26,0,5,12,16,1,0,0,0,1,male,0,16
1,1,a,1,14,1,24,20,0,5,12,15,1,0,0,0,4,0,0,15
2,1,a,1,2,8,82,27,0,5,12,9,1,1,0,0,3,female,0,9
1,1,a,1,1,11,116,21,0,5,12,18,1,0,1,0,1,0,0,18
1,1,a,1,1,1,21,27,0,5,12,20,1,0,0,0,1,0,0,20
2,1,a,1,1,8,86,21,0,5,12,21,1,1,0,0,1,female,0,21
2,1,a,1,3,1,21,25,0,5,12,21,1,0,0,0,1,female,0,21
2,1,a,1,2,1,24,20,0,5,12,23,1,1,0,0,1,female,0,23
2,1,a,1,3,1,21,23,0,5,12,0,1,1,0,0,3,male,0,0
2,1,a,1,3,1,19,23,0,5,12,16,1,1,0,0,1,0,31-35,16
2,1,a,1,3,1,19,24,0,5,12,14,1,0,0,0,1,female,0,14
1,1,a,0,14,11,113,20,0,5,12,21,1,0,0,0,4,0,0,21
1,1,a,0,1,9,92,29,0,5,12,13,1,0,0,0,4,0,0,13
1,1,a,1,3,9,90,4,0,5,12,18,1,0,0,0,1,0,41-45,18
2,1,w,4,1,4,53,304,0,5,12,8,2,0,0,0,4,0,0,8
1,1,a,1,12,9,96,50,0,5,12,21,1,0,0,0,1,0,0,21
2,1,a,1,3,1,19,20,0,5,12,9,1,0,0,0,1,male,0,9
1,1,a,2,2,8,86,4,0,5,12,6,1,0,0,0,1,0,41-45,6
1,1,a,1,3,9,90,27,0,5,12,8,1,1,0,0,1,female,0,8
1,1,a,1,2,7,75,21,0,5,12,8,1,1,0,0,1,female,0,8
1,1,a,1,1,9,92,28,0,5,12,16,1,0,0,0,3,0,36-40,16
2,1,w,4,2,12,124,50,0,5,12,21,2,0,0,0,4,0,0,21
1,1,a,2,2,8,82,4,0,5,12,10,1,0,0,0,1,male,0,10
1,1,a,2,3,1,19,22,0,5,12,13,1,1,0,0,4,0,31-35,13
1,1,a,2,2,1,21,28,0,5,12,13,1,0,0,0,4,0,31-35,13
1,1,w,4,3,6,70,4,0,5,12,10,2,0,0,0,4,0,0,10
1,1,a,2,1,9,92,23,0,5,12,17,1,1,0,0,3,0,0,17
1,1,a,1,2,7,75,22,0,5,12,18,1,0,0,0,1,male,0,18
2,1,a,1,1,7,75,25,0,5,12,23,1,0,0,0,1,female,0,23
2,1,a,1,3,9,90,20,0,5,12,23,1,0,0,0,1,female,0,23
1,1,a,0,1,9,87,23,0,5,12,4,1,0,0,0,4,0,0,4
1,1,a,2,2,11,114,26,0,5,12,16,1,1,0,0,2,0,21-25,16
1,1,a,2,3,12,123,23,0,5,12,16,1,0,0,0,2,0,0,16
1,1,a,2,1,9,92,20,0,5,12,16,1,0,0,0,2,0,0,16
1,1,a,1,3,12,123,22,0,5,12,12,1,0,0,0,2,male,0,12
1,1,a,1,3,1,19,26,0,5,12,12,1,0,0,0,2,male,0,12
1,1,a,1,3,1,19,21,0,5,12,2,1,1,0,0,2,0,46-50,2
2,1,a,1,1,4,53,22,0,5,12,15,1,0,0,0,1,female,0,15
2,1,a,2,3,9,91,21,0,5,12,23,1,1,0,0,1,male,0,23
1,1,a,1,3,12,123,22,0,5,12,12,1,0,0,0,2,male,0,12
1,1,a,1,1,11,118,23,0,5,12,12,1,1,0,0,4,0,36-40,12
1,1,a,1,2,8,86,4,0,5,12,22,1,0,0,0,1,male,0,22
2,1,a,2,3,11,116,22,0,5,12,11,1,0,0,0,1,male,0,11
1,1,a,2,2,7,75,4,0,5,12,22,1,0,0,0,3,0,0,22
2,1,w,4,1,9,92,304,0,5,12,21,2,0,0,0,4,0,0,21
2,1,a,1,3,1,19,4,0,5,12,14,1,0,0,0,1,male,0,14
1,1,a,1,1,9,106,28,0,5,12,0,1,0,0,0,3,0,0,0
2,1,a,1,2,8,82,21,0,5,12,10,1,1,0,0,2,male,0,10
1,1,a,1,3,4,55,22,0,5,12,18,1,0,1,0,2,male,0,18
1,1,a,1,3,1,24,25,0,5,12,2,1,0,0,0,2,0,16-20,2
2,1,a,1,3,1,19,25,0,5,12,11,1,0,0,0,1,male,0,11
2,1,a,2,2,9,92,23,0,5,12,20,1,1,0,0,2,0,31-35,20
2,1,a,2,3,1,19,21,0,5,12,20,1,0,0,0,2,0,31-35,20
1,1,a,1,1,12,123,4,0,5,12,5,1,0,0,0,1,0,36-40,5
1,1,a,1,2,1,20,4,0,5,12,20,1,0,0,0,1,0,26-30,20
1,1,a,1,3,1,19,25,0,5,12,16,1,0,0,0,1,0,41-45,16
2,1,a,2,12,12,123,50,0,5,12,10,1,0,0,0,1,male,0,10
1,1,a,1,3,12,123,21,0,5,12,1,1,1,0,0,4,0,41-45,1
1,1,a,2,2,1,21,26,0,5,12,8,1,0,0,0,1,0,31-35,8
2,1,a,2,3,1,19,20,0,5,12,14,1,0,0,0,2,male,0,14
1,1,a,2,3,1,19,21,0,5,12,10,1,0,0,0,3,0,0,10
2,0,a,1,1,1,24,25,0,5,12,15,1,1,0,0,4,male,0,15
1,1,a,1,1,7,75,22,0,5,12,20,1,0,0,0,1,0,21-25,20
2,1,a,1,1,8,78,26,0,5,12,7,1,0,0,0,1,male,0,7
2,1,a,1,3,9,90,23,0,5,12,7,1,0,0,0,1,male,0,7
1,1,w,1,1,7,75,23,0,5,12,23,5,0,0,0,2,0,0,23
2,1,a,2,1,9,90,20,0,5,12,21,1,0,0,0,3,male,0,21
2,1,a,2,1,5,61,21,0,5,12,21,1,0,0,0,3,male,0,21
2,1,a,2,1,7,75,4,0,5,12,8,1,0,0,0,1,0,26-30,8
1,1,a,2,3,1,19,22,0,5,12,12,1,0,1,0,2,0,0,10
2,1,w,4,3,16,139,3,0,5,12,12,2,0,0,0,4,0,0,12
1,1,a,2,1,1,19,21,0,5,12,0,1,1,0,0,2,0,0,0
1,1,a,2,1,4,53,20,0,5,12,0,1,1,0,0,2,0,0,0
1,1,a,2,1,11,114,24,0,5,12,8,1,0,0,0,1,0,41-45,8
2,1,a,1,2,1,21,29,0,5,12,22,1,1,0,0,1,female,0,22
2,1,a,1,1,4,53,21,0,5,12,22,1,1,0,0,1,female,0,22
1,1,a,1,1,11,114,22,0,5,12,20,1,0,0,0,2,0,0,20
1,1,a,2,3,12,123,22,0,5,12,23,1,1,1,0,1,0,0,23
2,1,a,1,3,1,19,25,0,5,12,17,1,0,0,0,2,male,0,17
2,0,a,1,1,11,114,29,0,5,12,8,1,0,0,0,2,0,0,8
2,0,a,1,1,11,114,23,0,5,12,8,1,0,0,0,2,0,0,8
1,1,a,1,3,1,19,20,0,5,12,10,1,0,0,0,1,0,26-30,10
1,1,a,1,1,2,34,25,0,5,12,6,1,1,0,0,2,0,26-30,6
